Non-defec	Defect
7.823501799405414E-5	0.0
1.5647003598810827E-4	0.0
2.3470505398216242E-4	0.0
3.1294007197621654E-4	0.0
3.911750899702707E-4	0.0
4.6941010796432484E-4	0.0
4.6941010796432484E-4	7.823501799405414E-5
5.47645125958379E-4	7.823501799405414E-5
6.258801439524331E-4	7.823501799405414E-5
7.041151619464872E-4	7.823501799405414E-5
7.823501799405414E-4	7.823501799405414E-5
8.605851979345956E-4	7.823501799405414E-5
8.605851979345956E-4	1.5647003598810827E-4
9.388202159286497E-4	1.5647003598810827E-4
0.001017055233922704	1.5647003598810827E-4
0.001095290251916758	1.5647003598810827E-4
0.001095290251916758	2.3470505398216242E-4
0.0011735252699108121	2.3470505398216242E-4
0.0012517602879048662	2.3470505398216242E-4
0.0012517602879048662	3.1294007197621654E-4
0.0013299953058989204	3.1294007197621654E-4
0.0014082303238929744	3.1294007197621654E-4
0.0014864653418870286	3.1294007197621654E-4
0.0015647003598810829	3.1294007197621654E-4
0.0016429353778751369	3.1294007197621654E-4
0.0017211703958691911	3.1294007197621654E-4
0.0017994054138632451	3.1294007197621654E-4
0.0018776404318572994	3.1294007197621654E-4
0.0019558754498513534	3.1294007197621654E-4
0.002034110467845408	3.1294007197621654E-4
0.002112345485839462	3.1294007197621654E-4
0.002190580503833516	3.1294007197621654E-4
0.00226881552182757	3.1294007197621654E-4
0.0023470505398216243	3.1294007197621654E-4
0.0024252855578156783	3.1294007197621654E-4
0.0025035205758097323	3.1294007197621654E-4
0.0025817555938037868	3.1294007197621654E-4
0.002659990611797841	3.1294007197621654E-4
0.002738225629791895	3.1294007197621654E-4
0.002816460647785949	3.1294007197621654E-4
0.0028946956657800033	3.1294007197621654E-4
0.0028946956657800033	3.911750899702707E-4
0.0029729306837740573	3.911750899702707E-4
0.0030511657017681113	3.911750899702707E-4
0.0031294007197621657	3.911750899702707E-4
0.0032076357377562197	3.911750899702707E-4
0.0032858707557502738	3.911750899702707E-4
0.0032858707557502738	4.6941010796432484E-4
0.0032858707557502738	5.47645125958379E-4
0.0033641057737443278	5.47645125958379E-4
0.0033641057737443278	6.258801439524331E-4
0.0034423407917383822	6.258801439524331E-4
0.0035205758097324362	6.258801439524331E-4
0.0035988108277264902	6.258801439524331E-4
0.0036770458457205447	6.258801439524331E-4
0.0036770458457205447	7.041151619464872E-4
0.0037552808637145987	7.041151619464872E-4
0.0038335158817086527	7.041151619464872E-4
0.0038335158817086527	7.823501799405414E-4
