Non-defec	Defect
5.289885738468049E-5	0.0
1.0579771476936098E-4	0.0
1.5869657215404148E-4	0.0
2.1159542953872197E-4	0.0
2.6449428692340246E-4	0.0
3.1739314430808297E-4	0.0
3.702920016927634E-4	0.0
4.2319085907744394E-4	0.0
4.760897164621244E-4	0.0
5.289885738468049E-4	0.0
5.289885738468049E-4	5.289885738468049E-5
5.818874312314854E-4	5.289885738468049E-5
6.347862886161659E-4	5.289885738468049E-5
6.876851460008463E-4	5.289885738468049E-5
7.405840033855269E-4	5.289885738468049E-5
7.934828607702074E-4	5.289885738468049E-5
8.463817181548879E-4	5.289885738468049E-5
8.992805755395684E-4	5.289885738468049E-5
9.521794329242488E-4	5.289885738468049E-5
0.0010050782903089294	5.289885738468049E-5
0.0010050782903089294	1.0579771476936098E-4
0.0010579771476936098	1.0579771476936098E-4
0.0011108760050782902	1.0579771476936098E-4
0.0011637748624629708	1.0579771476936098E-4
0.0011637748624629708	1.5869657215404148E-4
0.0012166737198476513	1.5869657215404148E-4
0.0012695725772323319	1.5869657215404148E-4
0.0013224714346170123	1.5869657215404148E-4
0.0013224714346170123	2.1159542953872197E-4
0.0013753702920016927	2.1159542953872197E-4
0.0013753702920016927	2.6449428692340246E-4
0.0014282691493863733	2.6449428692340246E-4
0.0014811680067710537	2.6449428692340246E-4
0.0015340668641557343	2.6449428692340246E-4
0.0015340668641557343	3.1739314430808297E-4
0.0015340668641557343	3.702920016927634E-4
0.0015340668641557343	4.2319085907744394E-4
0.0015869657215404147	4.2319085907744394E-4
0.0016398645789250951	4.2319085907744394E-4
0.0016927634363097758	4.2319085907744394E-4
0.0017456622936944562	4.2319085907744394E-4
0.0017985611510791368	4.2319085907744394E-4
0.0018514600084638172	4.2319085907744394E-4
0.0018514600084638172	4.760897164621244E-4
0.0019043588658484976	4.760897164621244E-4
0.001957257723233178	4.760897164621244E-4
0.001957257723233178	5.289885738468049E-4
0.002010156580617859	5.289885738468049E-4
0.002063055438002539	5.289885738468049E-4
0.0021159542953872196	5.289885738468049E-4
0.0021159542953872196	5.818874312314854E-4
0.0021159542953872196	6.347862886161659E-4
0.0021159542953872196	6.876851460008463E-4
0.0021688531527719003	6.876851460008463E-4
0.0022217520101565805	6.876851460008463E-4
0.0022217520101565805	7.405840033855269E-4
0.002274650867541261	7.405840033855269E-4
0.0023275497249259417	7.405840033855269E-4
0.002380448582310622	7.405840033855269E-4
0.0024333474396953025	7.405840033855269E-4
0.002486246297079983	7.405840033855269E-4
0.0025391451544646637	7.405840033855269E-4
0.002592044011849344	7.405840033855269E-4
0.002592044011849344	7.934828607702074E-4
0.0026449428692340246	7.934828607702074E-4
0.002697841726618705	7.934828607702074E-4
0.0027507405840033854	7.934828607702074E-4
0.0027507405840033854	8.463817181548879E-4
0.0027507405840033854	8.992805755395684E-4
0.002803639441388066	8.992805755395684E-4
0.0028565382987727466	8.992805755395684E-4
0.002909437156157427	8.992805755395684E-4
0.0029623360135421074	8.992805755395684E-4
0.003015234870926788	8.992805755395684E-4
0.0030681337283114687	8.992805755395684E-4
0.003121032585696149	8.992805755395684E-4
0.003121032585696149	9.521794329242488E-4
0.003121032585696149	0.0010050782903089294
0.0031739314430808295	0.0010050782903089294
0.00322683030046551	0.0010050782903089294
0.0032797291578501903	0.0010050782903089294
0.003332628015234871	0.0010050782903089294
0.0033855268726195515	0.0010050782903089294
0.0033855268726195515	0.0010579771476936098
0.0033855268726195515	0.0011108760050782902
0.0034384257300042317	0.0011108760050782902
0.0034913245873889123	0.0011108760050782902
0.003544223444773593	0.0011108760050782902
0.0035971223021582736	0.0011108760050782902
0.0035971223021582736	0.0011637748624629708
0.0036500211595429538	0.0011637748624629708
0.0037029200169276344	0.0011637748624629708
0.003755818874312315	0.0011637748624629708
0.003808717731696995	0.0011637748624629708
0.003861616589081676	0.0011637748624629708
0.003914515446466356	0.0011637748624629708
0.003967414303851037	0.0011637748624629708
0.004020313161235718	0.0011637748624629708
0.004073212018620397	0.0011637748624629708
0.004073212018620397	0.0012166737198476513
0.004126110876005078	0.0012166737198476513
0.004179009733389759	0.0012166737198476513
0.004231908590774439	0.0012166737198476513
0.00428480744815912	0.0012166737198476513
0.0043377063055438005	0.0012166737198476513
0.004390605162928481	0.0012166737198476513
0.004443504020313161	0.0012166737198476513
0.0044964028776978415	0.0012166737198476513
0.004549301735082522	0.0012166737198476513
0.004602200592467203	0.0012166737198476513
0.004602200592467203	0.0012695725772323319
0.004602200592467203	0.0013224714346170123
0.004602200592467203	0.0013753702920016927
0.004655099449851883	0.0013753702920016927
0.004707998307236564	0.0013753702920016927
0.004707998307236564	0.0014282691493863733
0.004707998307236564	0.0014811680067710537
0.004707998307236564	0.0015340668641557343
0.004760897164621244	0.0015340668641557343
0.004813796022005924	0.0015340668641557343
0.004866694879390605	0.0015340668641557343
0.004919593736775286	0.0015340668641557343
0.004972492594159966	0.0015340668641557343
0.005025391451544647	0.0015340668641557343
0.0050782903089293275	0.0015340668641557343
0.005131189166314007	0.0015340668641557343
0.005184088023698688	0.0015340668641557343
0.0052369868810833685	0.0015340668641557343
0.005289885738468049	0.0015340668641557343
0.005289885738468049	0.0015869657215404147
0.00534278459585273	0.0015869657215404147
0.00539568345323741	0.0015869657215404147
0.005448582310622091	0.0015869657215404147
0.005501481168006771	0.0015869657215404147
0.005554380025391451	0.0015869657215404147
0.005607278882776132	0.0015869657215404147
0.005660177740160813	0.0015869657215404147
0.005713076597545493	0.0015869657215404147
0.005765975454930174	0.0015869657215404147
0.005818874312314854	0.0015869657215404147
0.005871773169699534	0.0015869657215404147
0.005871773169699534	0.0016398645789250951
0.005924672027084215	0.0016398645789250951
0.0059775708844688955	0.0016398645789250951
0.006030469741853576	0.0016398645789250951
0.006083368599238257	0.0016398645789250951
0.006136267456622937	0.0016398645789250951
0.006189166314007617	0.0016398645789250951
0.006242065171392298	0.0016398645789250951
0.006242065171392298	0.0016927634363097758
0.006242065171392298	0.0017456622936944562
0.006242065171392298	0.0017985611510791368
0.006294964028776978	0.0017985611510791368
0.006347862886161659	0.0017985611510791368
0.0064007617435463396	0.0017985611510791368
0.00645366060093102	0.0017985611510791368
0.006506559458315701	0.0017985611510791368
0.0065594583157003805	0.0017985611510791368
0.006612357173085061	0.0017985611510791368
0.006612357173085061	0.0018514600084638172
0.006665256030469742	0.0018514600084638172
0.006665256030469742	0.0019043588658484976
0.006718154887854422	0.0019043588658484976
0.006771053745239103	0.0019043588658484976
0.006771053745239103	0.001957257723233178
0.006823952602623784	0.001957257723233178
0.006823952602623784	0.002010156580617859
0.006823952602623784	0.002063055438002539
0.006876851460008463	0.002063055438002539
0.006876851460008463	0.0021159542953872196
0.006929750317393144	0.0021159542953872196
0.006929750317393144	0.0021688531527719003
0.006982649174777825	0.0021688531527719003
0.007035548032162505	0.0021688531527719003
0.007035548032162505	0.0022217520101565805
0.007035548032162505	0.002274650867541261
0.007088446889547186	0.002274650867541261
0.0071413457469318665	0.002274650867541261
0.0071413457469318665	0.0023275497249259417
0.0071413457469318665	0.002380448582310622
0.0071413457469318665	0.0024333474396953025
0.0071413457469318665	0.002486246297079983
0.0071413457469318665	0.0025391451544646637
0.0071413457469318665	0.002592044011849344
0.0071413457469318665	0.0026449428692340246
0.0071413457469318665	0.002697841726618705
0.0071413457469318665	0.0027507405840033854
0.0071413457469318665	0.002803639441388066
0.007194244604316547	0.002803639441388066
0.007247143461701227	0.002803639441388066
0.0073000423190859075	0.002803639441388066
0.007352941176470588	0.002803639441388066
0.007405840033855269	0.002803639441388066
0.007458738891239949	0.002803639441388066
0.007458738891239949	0.0028565382987727466
0.00751163774862463	0.0028565382987727466
0.00751163774862463	0.002909437156157427
0.007564536606009311	0.002909437156157427
0.00761743546339399	0.002909437156157427
0.007670334320778671	0.002909437156157427
0.007670334320778671	0.0029623360135421074
0.007670334320778671	0.003015234870926788
0.007670334320778671	0.0030681337283114687
0.007723233178163352	0.0030681337283114687
0.007723233178163352	0.003121032585696149
0.007723233178163352	0.0031739314430808295
0.007723233178163352	0.00322683030046551
0.007723233178163352	0.0032797291578501903
0.007723233178163352	0.003332628015234871
0.007776132035548032	0.003332628015234871
0.007829030892932713	0.003332628015234871
0.007881929750317393	0.003332628015234871
0.007934828607702074	0.003332628015234871
0.007934828607702074	0.0033855268726195515
0.007934828607702074	0.0034384257300042317
0.007987727465086754	0.0034384257300042317
0.007987727465086754	0.0034913245873889123
0.008040626322471435	0.0034913245873889123
0.008093525179856115	0.0034913245873889123
0.008093525179856115	0.003544223444773593
0.008146424037240795	0.003544223444773593
0.008199322894625476	0.003544223444773593
0.008252221752010156	0.003544223444773593
0.008305120609394838	0.003544223444773593
0.008358019466779517	0.003544223444773593
0.008358019466779517	0.0035971223021582736
0.008358019466779517	0.0036500211595429538
0.008358019466779517	0.0037029200169276344
0.008410918324164199	0.0037029200169276344
0.008410918324164199	0.003755818874312315
0.008463817181548879	0.003755818874312315
0.008463817181548879	0.003808717731696995
0.008463817181548879	0.003861616589081676
0.008516716038933558	0.003861616589081676
0.00856961489631824	0.003861616589081676
0.00856961489631824	0.003914515446466356
0.00862251375370292	0.003914515446466356
0.008675412611087601	0.003914515446466356
0.00872831146847228	0.003914515446466356
0.00872831146847228	0.003967414303851037
0.00872831146847228	0.004020313161235718
0.008781210325856962	0.004020313161235718
0.008781210325856962	0.004073212018620397
0.008834109183241642	0.004073212018620397
0.008887008040626322	0.004073212018620397
0.008939906898011003	0.004073212018620397
0.008992805755395683	0.004073212018620397
0.008992805755395683	0.004126110876005078
0.008992805755395683	0.004179009733389759
0.009045704612780365	0.004179009733389759
0.009045704612780365	0.004231908590774439
0.009045704612780365	0.00428480744815912
0.009045704612780365	0.0043377063055438005
0.009045704612780365	0.004390605162928481
0.009045704612780365	0.004443504020313161
0.009098603470165044	0.004443504020313161
0.009098603470165044	0.0044964028776978415
0.009098603470165044	0.004549301735082522
0.009151502327549726	0.004549301735082522
0.009204401184934406	0.004549301735082522
0.009204401184934406	0.004602200592467203
0.009204401184934406	0.004655099449851883
0.009204401184934406	0.004707998307236564
0.009257300042319085	0.004707998307236564
0.009310198899703767	0.004707998307236564
0.009310198899703767	0.004760897164621244
0.009310198899703767	0.004813796022005924
0.009310198899703767	0.004866694879390605
0.009363097757088447	0.004866694879390605
0.009415996614473128	0.004866694879390605
0.009415996614473128	0.004919593736775286
0.009415996614473128	0.004972492594159966
0.009415996614473128	0.005025391451544647
0.009468895471857808	0.005025391451544647
0.009521794329242488	0.005025391451544647
0.009574693186627169	0.005025391451544647
0.009574693186627169	0.0050782903089293275
0.009627592044011849	0.0050782903089293275
0.009627592044011849	0.005131189166314007
0.00968049090139653	0.005131189166314007
0.00973338975878121	0.005131189166314007
0.00973338975878121	0.005184088023698688
0.00973338975878121	0.0052369868810833685
0.009786288616165892	0.0052369868810833685
0.009839187473550571	0.0052369868810833685
0.009892086330935251	0.0052369868810833685
0.009944985188319933	0.0052369868810833685
0.009997884045704612	0.0052369868810833685
0.010050782903089294	0.0052369868810833685
0.010103681760473973	0.0052369868810833685
0.010103681760473973	0.005289885738468049
0.010103681760473973	0.00534278459585273
0.010156580617858655	0.00534278459585273
0.010156580617858655	0.00539568345323741
0.010209479475243335	0.00539568345323741
0.010262378332628014	0.00539568345323741
0.010262378332628014	0.005448582310622091
0.010315277190012696	0.005448582310622091
0.010368176047397376	0.005448582310622091
0.010421074904782057	0.005448582310622091
0.010473973762166737	0.005448582310622091
0.010473973762166737	0.005501481168006771
0.010473973762166737	0.005554380025391451
0.010526872619551418	0.005554380025391451
0.010526872619551418	0.005607278882776132
0.010579771476936098	0.005607278882776132
0.010632670334320778	0.005607278882776132
0.01068556919170546	0.005607278882776132
0.01068556919170546	0.005660177740160813
0.01073846804909014	0.005660177740160813
0.01079136690647482	0.005660177740160813
0.0108442657638595	0.005660177740160813
0.0108442657638595	0.005713076597545493
0.010897164621244182	0.005713076597545493
0.010897164621244182	0.005765975454930174
0.010950063478628862	0.005765975454930174
0.011002962336013541	0.005765975454930174
0.011055861193398223	0.005765975454930174
0.011108760050782903	0.005765975454930174
0.011161658908167584	0.005765975454930174
0.011214557765552264	0.005765975454930174
0.011267456622936945	0.005765975454930174
0.011320355480321625	0.005765975454930174
0.011373254337706305	0.005765975454930174
0.011426153195090986	0.005765975454930174
0.011479052052475666	0.005765975454930174
0.011531950909860348	0.005765975454930174
0.011584849767245027	0.005765975454930174
0.011637748624629707	0.005765975454930174
0.011690647482014389	0.005765975454930174
0.011743546339399068	0.005765975454930174
0.01179644519678375	0.005765975454930174
0.01179644519678375	0.005818874312314854
0.01184934405416843	0.005818874312314854
0.011902242911553111	0.005818874312314854
0.011955141768937791	0.005818874312314854
0.01200804062632247	0.005818874312314854
0.012060939483707152	0.005818874312314854
0.012113838341091832	0.005818874312314854
0.012166737198476513	0.005818874312314854
0.012219636055861193	0.005818874312314854
0.012272534913245875	0.005818874312314854
0.012325433770630554	0.005818874312314854
