Non-defec	Defect
0.0025892301137294747	0.0014093277834223723
0.0026220051784602277	0.0014093277834223723
0.00265478024319098	0.0014093277834223723
0.002687555307921733	0.0014093277834223723
0.002720330372652486	0.0014093277834223723
0.0027531054373832386	0.0014093277834223723
0.0027531054373832386	0.001442102848153125
0.0027858805021139916	0.001442102848153125
0.0028186555668447445	0.001442102848153125
0.0028186555668447445	0.001474877912883878
0.0028514306315754975	0.001474877912883878
0.0028514306315754975	0.0015076529776146307
0.0028514306315754975	0.0015404280423453836
0.00288420569630625	0.0015404280423453836
0.002916980761037003	0.0015404280423453836
0.002949755825767756	0.0015404280423453836
0.002982530890498509	0.0015404280423453836
0.0030153059552292614	0.0015404280423453836
0.0030480810199600143	0.0015404280423453836
0.0030480810199600143	0.0015732031070761364
0.0030480810199600143	0.0016059781718068893
0.0030808560846907673	0.0016059781718068893
0.0031136311494215202	0.0016059781718068893
0.0031136311494215202	0.001638753236537642
0.0031464062141522728	0.001638753236537642
0.0031464062141522728	0.001671528301268395
0.0031464062141522728	0.0017043033659991478
0.0031464062141522728	0.0017370784307299007
0.0031791812788830257	0.0017370784307299007
0.0032119563436137787	0.0017370784307299007
0.0032119563436137787	0.0017698534954606535
0.0032119563436137787	0.0018026285601914064
0.0032119563436137787	0.0018354036249221592
0.0032447314083445316	0.0018354036249221592
0.003277506473075284	0.0018354036249221592
0.003310281537806037	0.0018354036249221592
0.003310281537806037	0.001868178689652912
0.003310281537806037	0.0019009537543836648
0.00334305660253679	0.0019009537543836648
0.00334305660253679	0.0019337288191144178
0.00334305660253679	0.0019665038838451708
0.003375831667267543	0.0019665038838451708
0.003375831667267543	0.0019992789485759233
0.0034086067319982955	0.0019992789485759233
0.0034086067319982955	0.0020320540133066762
0.0034086067319982955	0.002064829078037429
0.0034086067319982955	0.002097604142768182
0.0034413817967290485	0.002097604142768182
0.0034413817967290485	0.0021303792074989347
0.0034741568614598014	0.0021303792074989347
0.0035069319261905544	0.0021303792074989347
0.003539706990921307	0.0021303792074989347
0.003539706990921307	0.0021631542722296876
0.003539706990921307	0.0021959293369604406
0.003539706990921307	0.0022287044016911935
0.003539706990921307	0.002261479466421946
0.00357248205565206	0.002261479466421946
0.003605257120382813	0.002261479466421946
0.0036380321851135658	0.002261479466421946
0.0036380321851135658	0.002294254531152699
0.0036380321851135658	0.002327029595883452
0.0036380321851135658	0.002359804660614205
0.0036380321851135658	0.0023925797253449574
0.0036708072498443183	0.0023925797253449574
0.0037035823145750713	0.0023925797253449574
0.0037035823145750713	0.0024253547900757104
0.003736357379305824	0.0024253547900757104
0.003769132444036577	0.0024253547900757104
0.0038019075087673297	0.0024253547900757104
0.0038346825734980826	0.0024253547900757104
0.0038346825734980826	0.0024581298548064633
0.0038674576382288356	0.0024581298548064633
0.0038674576382288356	0.0024909049195372163
0.0039002327029595885	0.0024909049195372163
0.0039330077676903415	0.0024909049195372163
0.003965782832421094	0.0024909049195372163
0.0039985578971518465	0.0024909049195372163
0.0040313329618826	0.0024909049195372163
0.0040641080266133525	0.0024909049195372163
0.004096883091344105	0.0024909049195372163
0.004129658156074858	0.0024909049195372163
0.004162433220805611	0.0024909049195372163
0.004195208285536364	0.0024909049195372163
0.004227983350267117	0.0024909049195372163
0.004260758414997869	0.0024909049195372163
0.004260758414997869	0.002523679984267969
0.004260758414997869	0.0025564550489987218
0.004260758414997869	0.0025892301137294747
0.004260758414997869	0.0026220051784602277
0.004293533479728623	0.0026220051784602277
0.004326308544459375	0.0026220051784602277
0.004326308544459375	0.00265478024319098
0.004326308544459375	0.002687555307921733
0.004359083609190128	0.002687555307921733
0.004391858673920881	0.002687555307921733
0.004424633738651634	0.002687555307921733
0.004457408803382387	0.002687555307921733
0.0044901838681131396	0.002687555307921733
0.0044901838681131396	0.002720330372652486
0.0044901838681131396	0.0027531054373832386
0.004522958932843892	0.0027531054373832386
0.004522958932843892	0.0027858805021139916
0.0045557339975746455	0.0027858805021139916
0.004588509062305398	0.0027858805021139916
0.004588509062305398	0.0028186555668447445
0.0046212841270361505	0.0028186555668447445
0.0046212841270361505	0.0028514306315754975
0.0046212841270361505	0.00288420569630625
0.0046212841270361505	0.002916980761037003
0.004654059191766904	0.002916980761037003
0.004686834256497656	0.002916980761037003
0.00471960932122841	0.002916980761037003
0.004752384385959162	0.002916980761037003
0.004785159450689915	0.002916980761037003
0.004785159450689915	0.002949755825767756
0.004785159450689915	0.002982530890498509
0.004817934515420668	0.002982530890498509
0.004817934515420668	0.0030153059552292614
0.004850709580151421	0.0030153059552292614
0.004883484644882173	0.0030153059552292614
0.004916259709612927	0.0030153059552292614
0.004949034774343679	0.0030153059552292614
0.004949034774343679	0.0030480810199600143
0.004981809839074433	0.0030480810199600143
0.004981809839074433	0.0030808560846907673
0.005014584903805185	0.0030808560846907673
0.005047359968535938	0.0030808560846907673
0.005080135033266691	0.0030808560846907673
0.0051129100979974435	0.0030808560846907673
0.005145685162728196	0.0030808560846907673
0.005145685162728196	0.0031136311494215202
0.005178460227458949	0.0031136311494215202
0.005178460227458949	0.0031464062141522728
0.005211235292189702	0.0031464062141522728
0.005244010356920455	0.0031464062141522728
0.005244010356920455	0.0031791812788830257
0.005244010356920455	0.0032119563436137787
0.005276785421651208	0.0032119563436137787
0.00530956048638196	0.0032119563436137787
0.00530956048638196	0.0032447314083445316
0.00530956048638196	0.003277506473075284
0.005342335551112714	0.003277506473075284
0.005375110615843466	0.003277506473075284
0.005407885680574219	0.003277506473075284
0.005440660745304972	0.003277506473075284
0.005440660745304972	0.003310281537806037
0.005473435810035725	0.003310281537806037
0.005506210874766477	0.003310281537806037
0.005538985939497231	0.003310281537806037
0.005538985939497231	0.00334305660253679
0.005571761004227983	0.00334305660253679
0.005571761004227983	0.003375831667267543
0.0056045360689587365	0.003375831667267543
0.0056045360689587365	0.0034086067319982955
0.005637311133689489	0.0034086067319982955
0.005637311133689489	0.0034413817967290485
0.005637311133689489	0.0034741568614598014
0.005637311133689489	0.0035069319261905544
0.005670086198420242	0.0035069319261905544
0.005670086198420242	0.003539706990921307
0.005702861263150995	0.003539706990921307
0.0057356363278817475	0.003539706990921307
0.0057356363278817475	0.00357248205565206
0.0057356363278817475	0.003605257120382813
0.0057684113926125	0.003605257120382813
0.0057684113926125	0.0036380321851135658
0.0057684113926125	0.0036708072498443183
0.005801186457343253	0.0036708072498443183
0.005801186457343253	0.0037035823145750713
0.005801186457343253	0.003736357379305824
0.005801186457343253	0.003769132444036577
0.005801186457343253	0.0038019075087673297
0.005801186457343253	0.0038346825734980826
0.005801186457343253	0.0038674576382288356
0.005833961522074006	0.0038674576382288356
0.005833961522074006	0.0039002327029595885
0.005866736586804759	0.0039002327029595885
0.005899511651535512	0.0039002327029595885
0.005932286716266264	0.0039002327029595885
0.005932286716266264	0.0039330077676903415
0.005965061780997018	0.0039330077676903415
0.00599783684572777	0.0039330077676903415
0.00599783684572777	0.003965782832421094
0.006030611910458523	0.003965782832421094
0.006030611910458523	0.0039985578971518465
0.006063386975189276	0.0039985578971518465
0.006096162039920029	0.0039985578971518465
0.006096162039920029	0.0040313329618826
0.006128937104650782	0.0040313329618826
0.006161712169381535	0.0040313329618826
0.006194487234112287	0.0040313329618826
0.006194487234112287	0.0040641080266133525
0.0062272622988430405	0.0040641080266133525
0.006260037363573793	0.0040641080266133525
0.006260037363573793	0.004096883091344105
0.006260037363573793	0.004129658156074858
0.0062928124283045455	0.004129658156074858
0.0062928124283045455	0.004162433220805611
0.0062928124283045455	0.004195208285536364
0.006325587493035299	0.004195208285536364
0.006325587493035299	0.004227983350267117
0.0063583625577660514	0.004227983350267117
0.0063583625577660514	0.004260758414997869
0.0063583625577660514	0.004293533479728623
0.0063583625577660514	0.004326308544459375
0.006391137622496805	0.004326308544459375
0.006423912687227557	0.004326308544459375
0.00645668775195831	0.004326308544459375
0.006489462816689063	0.004326308544459375
0.006522237881419816	0.004326308544459375
0.006555012946150568	0.004326308544459375
0.006587788010881322	0.004326308544459375
0.006620563075612074	0.004326308544459375
0.006620563075612074	0.004359083609190128
0.006620563075612074	0.004391858673920881
0.006620563075612074	0.004424633738651634
0.006620563075612074	0.004457408803382387
0.006620563075612074	0.0044901838681131396
0.006653338140342828	0.0044901838681131396
0.00668611320507358	0.0044901838681131396
0.00668611320507358	0.004522958932843892
0.00668611320507358	0.0045557339975746455
0.00668611320507358	0.004588509062305398
0.00668611320507358	0.0046212841270361505
0.00668611320507358	0.004654059191766904
0.00668611320507358	0.004686834256497656
0.006718888269804333	0.004686834256497656
0.006751663334535086	0.004686834256497656
0.006751663334535086	0.00471960932122841
0.0067844383992658385	0.00471960932122841
0.006817213463996591	0.00471960932122841
0.006817213463996591	0.004752384385959162
0.0068499885287273445	0.004752384385959162
0.006882763593458097	0.004752384385959162
0.006882763593458097	0.004785159450689915
0.0069155386581888495	0.004785159450689915
0.006948313722919603	0.004785159450689915
0.006948313722919603	0.004817934515420668
0.006981088787650355	0.004817934515420668
0.007013863852381109	0.004817934515420668
0.007046638917111861	0.004817934515420668
0.007079413981842614	0.004817934515420668
0.007112189046573367	0.004817934515420668
0.007112189046573367	0.004850709580151421
0.00714496411130412	0.004850709580151421
0.00714496411130412	0.004883484644882173
0.007177739176034872	0.004883484644882173
0.007177739176034872	0.004916259709612927
0.007177739176034872	0.004949034774343679
0.007210514240765626	0.004949034774343679
0.007243289305496378	0.004949034774343679
0.0072760643702271316	0.004949034774343679
0.007308839434957884	0.004949034774343679
0.007341614499688637	0.004949034774343679
0.00737438956441939	0.004949034774343679
0.00737438956441939	0.004981809839074433
0.0074071646291501425	0.004981809839074433
0.0074071646291501425	0.005014584903805185
0.007439939693880895	0.005014584903805185
0.007472714758611648	0.005014584903805185
0.007472714758611648	0.005047359968535938
0.007505489823342401	0.005047359968535938
0.007505489823342401	0.005080135033266691
0.007538264888073154	0.005080135033266691
0.007538264888073154	0.0051129100979974435
0.007571039952803907	0.0051129100979974435
0.007571039952803907	0.005145685162728196
0.007603815017534659	0.005145685162728196
0.007636590082265413	0.005145685162728196
0.007669365146996165	0.005145685162728196
0.007702140211726918	0.005145685162728196
0.007734915276457671	0.005145685162728196
0.007767690341188424	0.005145685162728196
0.007800465405919177	0.005145685162728196
0.007800465405919177	0.005178460227458949
0.007833240470649929	0.005178460227458949
0.007866015535380683	0.005178460227458949
0.007898790600111436	0.005178460227458949
0.007931565664842188	0.005178460227458949
0.007931565664842188	0.005211235292189702
0.00796434072957294	0.005211235292189702
0.007997115794303693	0.005211235292189702
0.007997115794303693	0.005244010356920455
0.008029890859034447	0.005244010356920455
0.0080626659237652	0.005244010356920455
0.008095440988495952	0.005244010356920455
0.008095440988495952	0.005276785421651208
0.008128216053226705	0.005276785421651208
0.008160991117957457	0.005276785421651208
0.008160991117957457	0.00530956048638196
0.00819376618268821	0.00530956048638196
0.008226541247418964	0.00530956048638196
0.008259316312149717	0.00530956048638196
0.00829209137688047	0.00530956048638196
0.008324866441611222	0.00530956048638196
0.008357641506341974	0.00530956048638196
0.008390416571072729	0.00530956048638196
0.008423191635803481	0.00530956048638196
0.008423191635803481	0.005342335551112714
0.008455966700534234	0.005342335551112714
0.008488741765264986	0.005342335551112714
0.008521516829995739	0.005342335551112714
0.008521516829995739	0.005375110615843466
0.008554291894726493	0.005375110615843466
0.008587066959457245	0.005375110615843466
0.008619842024187998	0.005375110615843466
0.008619842024187998	0.005407885680574219
0.00865261708891875	0.005407885680574219
0.008685392153649503	0.005407885680574219
0.008685392153649503	0.005440660745304972
0.008718167218380255	0.005440660745304972
0.008718167218380255	0.005473435810035725
0.008718167218380255	0.005506210874766477
0.00875094228311101	0.005506210874766477
0.008783717347841762	0.005506210874766477
0.008816492412572515	0.005506210874766477
0.008849267477303267	0.005506210874766477
0.008849267477303267	0.005538985939497231
0.00888204254203402	0.005538985939497231
0.008914817606764774	0.005538985939497231
0.008914817606764774	0.005571761004227983
0.008947592671495527	0.005571761004227983
0.008980367736226279	0.005571761004227983
0.009013142800957032	0.005571761004227983
0.009045917865687784	0.005571761004227983
0.009078692930418538	0.005571761004227983
0.009111467995149291	0.005571761004227983
0.009144243059880043	0.005571761004227983
0.009177018124610796	0.005571761004227983
0.009209793189341548	0.005571761004227983
0.009242568254072301	0.005571761004227983
0.009275343318803055	0.005571761004227983
0.009308118383533808	0.005571761004227983
0.00934089344826456	0.005571761004227983
0.009373668512995313	0.005571761004227983
0.009373668512995313	0.0056045360689587365
0.009406443577726065	0.0056045360689587365
0.009406443577726065	0.005637311133689489
0.009406443577726065	0.005670086198420242
0.00943921864245682	0.005670086198420242
0.009471993707187572	0.005670086198420242
0.009504768771918325	0.005670086198420242
0.009504768771918325	0.005702861263150995
0.009537543836649077	0.005702861263150995
0.00957031890137983	0.005702861263150995
0.00957031890137983	0.0057356363278817475
0.00957031890137983	0.0057684113926125
0.009603093966110582	0.0057684113926125
0.009635869030841336	0.0057684113926125
0.009668644095572089	0.0057684113926125
0.009701419160302842	0.0057684113926125
0.009701419160302842	0.005801186457343253
0.009734194225033594	0.005801186457343253
0.009766969289764347	0.005801186457343253
0.0097997443544951	0.005801186457343253
0.0097997443544951	0.005833961522074006
0.0097997443544951	0.005866736586804759
0.0097997443544951	0.005899511651535512
0.009832519419225853	0.005899511651535512
0.009865294483956606	0.005899511651535512
0.009898069548687358	0.005899511651535512
0.009898069548687358	0.005932286716266264
0.009930844613418111	0.005932286716266264
0.009963619678148865	0.005932286716266264
0.009996394742879618	0.005932286716266264
0.009996394742879618	0.005965061780997018
0.01002916980761037	0.005965061780997018
0.01002916980761037	0.00599783684572777
0.01002916980761037	0.006030611910458523
0.01002916980761037	0.006063386975189276
0.01002916980761037	0.006096162039920029
0.010061944872341123	0.006096162039920029
0.010061944872341123	0.006128937104650782
0.010061944872341123	0.006161712169381535
0.010094719937071875	0.006161712169381535
0.010094719937071875	0.006194487234112287
0.010094719937071875	0.0062272622988430405
0.010127495001802628	0.0062272622988430405
0.010127495001802628	0.006260037363573793
0.010160270066533382	0.006260037363573793
0.010160270066533382	0.0062928124283045455
0.010160270066533382	0.006325587493035299
0.010193045131264135	0.006325587493035299
0.010193045131264135	0.0063583625577660514
0.010225820195994887	0.0063583625577660514
0.01025859526072564	0.0063583625577660514
0.01025859526072564	0.006391137622496805
0.01025859526072564	0.006423912687227557
0.01025859526072564	0.00645668775195831
0.010291370325456392	0.00645668775195831
0.010324145390187146	0.00645668775195831
0.010356920454917899	0.00645668775195831
0.010356920454917899	0.006489462816689063
0.010356920454917899	0.006522237881419816
0.010389695519648651	0.006522237881419816
0.010389695519648651	0.006555012946150568
0.010422470584379404	0.006555012946150568
0.010422470584379404	0.006587788010881322
0.010455245649110156	0.006587788010881322
0.01048802071384091	0.006587788010881322
0.01048802071384091	0.006620563075612074
0.010520795778571663	0.006620563075612074
0.010520795778571663	0.006653338140342828
0.010520795778571663	0.00668611320507358
0.010520795778571663	0.006718888269804333
0.010553570843302416	0.006718888269804333
0.010553570843302416	0.006751663334535086
0.010586345908033168	0.006751663334535086
0.01061912097276392	0.006751663334535086
0.01061912097276392	0.0067844383992658385
0.01061912097276392	0.006817213463996591
0.010651896037494673	0.006817213463996591
0.010684671102225428	0.006817213463996591
0.01071744616695618	0.006817213463996591
0.010750221231686933	0.006817213463996591
0.010750221231686933	0.0068499885287273445
0.010782996296417685	0.0068499885287273445
0.010782996296417685	0.006882763593458097
0.010815771361148438	0.006882763593458097
0.010815771361148438	0.0069155386581888495
0.010815771361148438	0.006948313722919603
0.010815771361148438	0.006981088787650355
0.010848546425879192	0.006981088787650355
0.010848546425879192	0.007013863852381109
0.010848546425879192	0.007046638917111861
0.010848546425879192	0.007079413981842614
0.010848546425879192	0.007112189046573367
0.010848546425879192	0.00714496411130412
0.010848546425879192	0.007177739176034872
0.010848546425879192	0.007210514240765626
0.010881321490609944	0.007210514240765626
0.010914096555340697	0.007210514240765626
0.010914096555340697	0.007243289305496378
0.01094687162007145	0.007243289305496378
0.01094687162007145	0.0072760643702271316
0.010979646684802202	0.0072760643702271316
0.011012421749532954	0.0072760643702271316
0.011045196814263709	0.0072760643702271316
0.011077971878994461	0.0072760643702271316
0.011110746943725214	0.0072760643702271316
0.011143522008455966	0.0072760643702271316
0.011176297073186719	0.0072760643702271316
0.011209072137917473	0.0072760643702271316
0.011241847202648226	0.0072760643702271316
0.011241847202648226	0.007308839434957884
0.011274622267378978	0.007308839434957884
0.01130739733210973	0.007308839434957884
0.011340172396840483	0.007308839434957884
0.011372947461571237	0.007308839434957884
0.01140572252630199	0.007308839434957884
0.01140572252630199	0.007341614499688637
0.011438497591032742	0.007341614499688637
0.011471272655763495	0.007341614499688637
0.011504047720494247	0.007341614499688637
0.011536822785225	0.007341614499688637
0.011569597849955754	0.007341614499688637
0.011569597849955754	0.00737438956441939
0.011602372914686507	0.00737438956441939
0.011602372914686507	0.0074071646291501425
0.011602372914686507	0.007439939693880895
0.011602372914686507	0.007472714758611648
0.01163514797941726	0.007472714758611648
0.01163514797941726	0.007505489823342401
0.011667923044148012	0.007505489823342401
0.011667923044148012	0.007538264888073154
0.011700698108878764	0.007538264888073154
0.011733473173609519	0.007538264888073154
0.011766248238340271	0.007538264888073154
0.011799023303071024	0.007538264888073154
0.011831798367801776	0.007538264888073154
0.011864573432532529	0.007538264888073154
0.011864573432532529	0.007571039952803907
0.011897348497263283	0.007571039952803907
0.011930123561994035	0.007571039952803907
0.011930123561994035	0.007603815017534659
0.011930123561994035	0.007636590082265413
0.011962898626724788	0.007636590082265413
0.01199567369145554	0.007636590082265413
0.012028448756186293	0.007636590082265413
0.012061223820917046	0.007636590082265413
0.0120939988856478	0.007636590082265413
0.012126773950378552	0.007636590082265413
0.012159549015109305	0.007636590082265413
0.012192324079840057	0.007636590082265413
0.01222509914457081	0.007636590082265413
0.01222509914457081	0.007669365146996165
0.01222509914457081	0.007702140211726918
0.012257874209301564	0.007702140211726918
0.012257874209301564	0.007734915276457671
0.012290649274032317	0.007734915276457671
0.01232342433876307	0.007734915276457671
0.01232342433876307	0.007767690341188424
0.01232342433876307	0.007800465405919177
0.012356199403493822	0.007800465405919177
0.012388974468224574	0.007800465405919177
0.012388974468224574	0.007833240470649929
0.012421749532955327	0.007833240470649929
0.012454524597686081	0.007833240470649929
0.012454524597686081	0.007866015535380683
0.012454524597686081	0.007898790600111436
0.012487299662416834	0.007898790600111436
0.012520074727147586	0.007898790600111436
0.012552849791878339	0.007898790600111436
0.012585624856609091	0.007898790600111436
0.012585624856609091	0.007931565664842188
0.012618399921339845	0.007931565664842188
0.012618399921339845	0.00796434072957294
0.012651174986070598	0.00796434072957294
0.012651174986070598	0.007997115794303693
0.012651174986070598	0.008029890859034447
0.01268395005080135	0.008029890859034447
0.01268395005080135	0.0080626659237652
0.012716725115532103	0.0080626659237652
0.012749500180262855	0.0080626659237652
0.01278227524499361	0.0080626659237652
0.012815050309724362	0.0080626659237652
0.012847825374455115	0.0080626659237652
0.012847825374455115	0.008095440988495952
0.012880600439185867	0.008095440988495952
0.01291337550391662	0.008095440988495952
0.012946150568647372	0.008095440988495952
0.012946150568647372	0.008128216053226705
0.012978925633378127	0.008128216053226705
0.012978925633378127	0.008160991117957457
0.012978925633378127	0.00819376618268821
0.013011700698108879	0.00819376618268821
0.013011700698108879	0.008226541247418964
0.013011700698108879	0.008259316312149717
0.013011700698108879	0.00829209137688047
0.013044475762839632	0.00829209137688047
0.013044475762839632	0.008324866441611222
0.013044475762839632	0.008357641506341974
0.013044475762839632	0.008390416571072729
0.013077250827570384	0.008390416571072729
0.013077250827570384	0.008423191635803481
0.013077250827570384	0.008455966700534234
0.013110025892301137	0.008455966700534234
0.01314280095703189	0.008455966700534234
0.01314280095703189	0.008488741765264986
0.013175576021762643	0.008488741765264986
0.013175576021762643	0.008521516829995739
0.013208351086493396	0.008521516829995739
0.013241126151224148	0.008521516829995739
0.013241126151224148	0.008554291894726493
0.013273901215954901	0.008554291894726493
0.013273901215954901	0.008587066959457245
0.013306676280685655	0.008587066959457245
0.013306676280685655	0.008619842024187998
0.013339451345416408	0.008619842024187998
0.013339451345416408	0.00865261708891875
0.01337222641014716	0.00865261708891875
0.013405001474877913	0.00865261708891875
0.013437776539608665	0.00865261708891875
0.013470551604339418	0.00865261708891875
0.013470551604339418	0.008685392153649503
0.013503326669070172	0.008685392153649503
0.013536101733800925	0.008685392153649503
0.013568876798531677	0.008685392153649503
0.013568876798531677	0.008718167218380255
0.01360165186326243	0.008718167218380255
0.013634426927993182	0.008718167218380255
0.013667201992723936	0.008718167218380255
0.013667201992723936	0.00875094228311101
0.013699977057454689	0.00875094228311101
0.013699977057454689	0.008783717347841762
0.013699977057454689	0.008816492412572515
0.013732752122185441	0.008816492412572515
0.013732752122185441	0.008849267477303267
0.013765527186916194	0.008849267477303267
0.013765527186916194	0.00888204254203402
0.013765527186916194	0.008914817606764774
0.013798302251646946	0.008914817606764774
0.013798302251646946	0.008947592671495527
0.013798302251646946	0.008980367736226279
0.013798302251646946	0.009013142800957032
0.013831077316377699	0.009013142800957032
0.013831077316377699	0.009045917865687784
0.013831077316377699	0.009078692930418538
0.013831077316377699	0.009111467995149291
0.013831077316377699	0.009144243059880043
0.013831077316377699	0.009177018124610796
0.013831077316377699	0.009209793189341548
0.013831077316377699	0.009242568254072301
0.013863852381108453	0.009242568254072301
0.013863852381108453	0.009275343318803055
0.013863852381108453	0.009308118383533808
0.013863852381108453	0.00934089344826456
0.013863852381108453	0.009373668512995313
0.013863852381108453	0.009406443577726065
0.013863852381108453	0.00943921864245682
0.013896627445839206	0.00943921864245682
0.013896627445839206	0.009471993707187572
0.013929402510569958	0.009471993707187572
0.01396217757530071	0.009471993707187572
0.013994952640031463	0.009471993707187572
0.014027727704762218	0.009471993707187572
0.01406050276949297	0.009471993707187572
0.014093277834223723	0.009471993707187572
0.014126052898954475	0.009471993707187572
0.014126052898954475	0.009504768771918325
0.014126052898954475	0.009537543836649077
0.014126052898954475	0.00957031890137983
0.014158827963685228	0.00957031890137983
0.014158827963685228	0.009603093966110582
0.014158827963685228	0.009635869030841336
0.014191603028415982	0.009635869030841336
0.014224378093146734	0.009635869030841336
0.014257153157877487	0.009635869030841336
0.01428992822260824	0.009635869030841336
0.014322703287338992	0.009635869030841336
0.014322703287338992	0.009668644095572089
0.014322703287338992	0.009701419160302842
0.014322703287338992	0.009734194225033594
0.014322703287338992	0.009766969289764347
0.014322703287338992	0.0097997443544951
0.014322703287338992	0.009832519419225853
0.014322703287338992	0.009865294483956606
0.014355478352069745	0.009865294483956606
0.014355478352069745	0.009898069548687358
0.014355478352069745	0.009930844613418111
0.014355478352069745	0.009963619678148865
