recall-0	recall-1
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
100.0	0.0	0.0
99.96391266205192	0.0	0.0
98.88171268067211	0.0	0.0
97.84736443498407	0.041373360512872666	2.01203237647982
97.8481399887357	1.2412008153861793	11.020398864743497
97.83539859908525	1.2412008153861793	11.019681325465655
96.77883349438066	1.2412008153861793	10.960016744756759
95.76893460187831	1.2406885245478203	10.900432017526695
95.77045532302978	1.2258320902354047	10.835058718411545
95.81605938406194	1.2258320902354047	10.837638135354231
95.86113646800428	1.2258320902354047	10.840187142707226
95.90422473728297	1.2253273450300355	10.840390632929184
95.90569341917616	1.2106897340743312	10.775529613985418
95.94973697679055	1.2106897340743312	10.778003597370553
95.99183867544464	1.2101923939436172	10.778153508170398
95.99327377691424	1.195769530152911	10.713815001299047
96.03489171953241	1.195279457895565	10.713941072900392
96.03489171953241	1.180584424104614	10.647877597655466
96.03631035438382	1.1665792125950714	10.584609738377365
96.07885314467913	1.1665792125950714	10.586953898480775
96.12090848575512	1.1665792125950714	10.589270689487314
96.16248261983256	1.1665792125950714	10.591560473123472
96.20222684469535	1.1661032774138411	10.59158779494883
96.20358169515	1.1523011571581594	10.528793782294384
96.2442117676765	1.1523011571581594	10.53101688298279
96.28305463858122	1.1518320974092942	10.53099771006198
96.28437880278743	1.1382293646921975	10.46870131938435
96.32408867690272	1.1382293646921975	10.470859862459523
96.36334717909105	1.1382293646921975	10.472993432599415
96.40216001263774	1.1382293646921975	10.475102354924282
96.44053279657949	1.1382293646921975	10.477186949540783
96.4784710672064	1.1382293646921975	10.479247531636082
96.51598027953136	1.1382293646921975	10.48128441156978
96.55306580872788	1.1382293646921975	10.483297894963792
96.58973295153814	1.1382293646921975	10.485288282790238
96.62598692765063	1.1382293646921975	10.487255871457336
96.66183288104858	1.1382293646921975	10.489200952893375
96.69727588133092	1.1382293646921975	10.49112381462889
96.69697197974065	1.1382293646921975	10.491107328788484
95.70687921668772	1.1382293646921975	10.437259234467799
95.75087777906505	1.1377670556402923	10.437537750143006
95.75237799371433	1.124360093135043	10.375941048353855
95.79588421854346	1.1239044129372198	10.376194727087766
95.79588421854346	1.1506811891963193	10.499072433920366
95.79736766490367	2.3104347470794697	14.87728358712506
95.84185449332017	2.3104347470794697	14.880737577348158
95.88584465303256	2.3104347470794697	14.884152217692165
95.92790986535876	2.349857007894456	15.013889277924656
95.92934423062762	3.4931025715290547	18.30549204520603
95.97235922669375	3.4931025715290547	18.30959570308624
96.013492921484	3.4916959059589603	18.30983124309903
96.013492921484	3.449515818520356	18.198902786268498
96.01489555727397	3.4092990272503383	18.09263634811016
96.05695905528978	3.4092990272503383	18.096599046998445
96.09855547193612	3.4092990272503383	18.100516890150804
96.10456383958095	3.4092990272503383	18.101082730394925
95.1252290541743	3.4079317711112567	18.005007368172784
95.12694047660975	3.368281343077896	17.900120078687912
95.17826422345698	3.368281343077896	17.904948244840266
95.22902041197327	3.368281343077896	17.90972173913469
95.27756055853008	3.3669332746490155	17.91070040428072
95.27756055853008	3.3265100750586925	17.80285834142835
95.27756055853008	3.3265153983811637	17.802872586134637
95.27921588363364	4.444539718220593	20.578441615334338
95.32885738560114	4.444539718220593	20.58380171258193
95.37795157227244	4.444539718220593	20.589101340405442
95.42490378148689	4.442771444173451	20.590071335072864
95.4265050067939	4.391491496806356	20.47106947150746
95.47452416254664	4.391491496806356	20.476219402552235
95.5220154246041	4.391491496806356	20.481311444703792
95.56743604897243	4.429456157191773	20.57454174542296
95.534038225085	5.5304313083688355	22.985744191017943
94.56550133234983	5.567872106486861	22.946211388905503
94.56550133234983	6.6905811042136145	25.153491931036278
94.56550133234983	7.7583662847263435	27.086413517391833
94.56550133234983	7.705883516356731	26.994642763573758
94.56739960044574	8.761158265428998	28.784022558523194
94.62244937522733	8.797051360877482	28.851317942962403
94.62244937522733	9.873356819175617	30.565359572332866
94.5894136172207	10.90012183764532	32.10975136900211
93.63137663502825	10.935048231737373	31.99786898385581
93.63137663502825	11.98236869695102	33.49515900013006
93.63359907409227	12.981564756730888	34.86417401554361
93.69804980694921	12.976493851568206	34.86935857201575
93.70024794833294	12.829437601850376	34.67162361832867
93.76399404846138	12.86343005501767	34.7293331223258
93.76399404846138	13.84381980833015	36.0284864810644
93.76616817925665	13.687469540699182	35.82487363413376
93.82921797231923	13.68215004707891	35.829951703809826
93.83136837577901	13.52788473209097	35.627797232524834
93.89585703171181	13.52788473209097	35.640038310106945
93.9575387440838	13.56143555907582	35.69592563538957
93.9575387440838	14.528779482797056	36.94710220246176
93.9575387440838	14.398625534098498	36.781237288617874
93.95964252757793	15.359040505784565	37.98855032098629
94.02273313239192	15.359040505784565	38.00130217038595
94.08513700540756	15.359040505784565	38.01391100976516
94.14482631243904	15.39172167493402	38.06640203297478
94.14482631243904	16.333176632938276	39.21331505035454
94.14686219783235	16.15050716036795	38.99384018088326
94.20590287423813	16.144290790808835	38.99855754015005
94.20791665451047	15.964016073594449	38.7806226836606
94.26631628240814	15.95788097635295	38.78518602912601
94.26830821557368	15.77996315634944	38.56877532996278
94.32804461806239	15.77996315634944	38.58099361970231
94.38518449800996	15.77390805178224	38.58527208303852
94.3871334975162	15.598310019333493	38.37029801982876
94.44365448319711	15.592333652974666	38.374431228465994
94.44365448319711	15.413120170515722	38.15326192990821
94.44365448319711	15.274431330472616	37.98122055703946
94.44558238953593	16.213394591779306	39.13161758389178
94.50149167336197	16.207210008501818	39.13573203182564
94.50339873131591	16.027857093454653	38.91897955639761
94.56058986314903	16.027857093454653	38.93075417968845
94.61529694705403	16.021752095654357	38.93459685347239
94.61529694705403	15.838680523170797	38.71151586994917
94.61716302990446	15.663908071198493	38.497721278772126
94.67312538247764	15.663908071198493	38.50910454430456
94.72848397921506	15.663908071198493	38.52036169059714
94.74863129876954	15.663908071198493	38.52445782273654
93.79719609469795	15.695940658035227	38.36971753600061
93.79934233864361	16.624885676300497	39.48928136712699
93.86158341306783	16.618579995912828	39.49488868819752
93.86370657067768	16.43571526467052	39.27743824235794
93.9252781413628	16.467366860826584	39.328132585453346
93.9252781413628	17.416512490362823	40.44565217560285
93.9252781413628	18.353596537003092	41.51947325812755
93.89280345812239	19.248338099849875	42.51212093162012
92.95103764415018	19.278801031529362	42.3318386136932
92.95103764415018	20.1923046034229	43.32315391698657
92.95103764415018	21.09428255946466	44.280192549955565
92.95103764415018	21.984906960155364	45.205308476511256
92.95103764415018	22.864346694026178	46.10059381684067
92.95103764415018	23.73276754990739	46.967918518189705
92.95103764415018	24.590332287220335	47.808962570961306
92.91891177182718	25.40931152611798	48.59017982965516
91.95548041973194	25.40931152611798	48.3376193923409
91.03382983261145	25.437200704355835	48.12115751245302
91.03692646164865	26.245986873253624	48.88101857463473
91.12672870372766	26.27352970519923	48.93077572995364
91.09526779850029	27.072271831621798	49.660405278404475
90.15177761249316	27.072271831621798	49.40256501062805
89.21839271273348	27.072271831621798	49.14615529112634
88.29499800213247	27.072271831621798	48.89116676135101
87.381479835919	27.072271831621798	48.637590145559
86.47772600042995	27.072271831621798	48.385416249776625
85.58362569226819	27.072271831621798	48.13463596078042
84.69906949782103	27.072271831621798	47.88524024509471
83.85837867989196	27.072271831621798	47.647002245483534
84.01960018864084	27.062174063687532	47.68388663968607
83.99068233071252	26.769338793593796	47.41703312962501
83.12345449082812	26.769338793593796	47.17160072500035
82.29985583830542	26.769338793593796	46.937327614591844
82.44811190809544	26.769338793593796	46.97958535959999
81.59763322493629	26.769338793593796	46.73665251763037
80.78395276750625	26.79662085780762	46.526733752821116
80.75619282511074	27.58780072000854	47.20048468570782
79.9236892148728	27.58780072000854	46.95656302230612
79.10002215180475	27.58780072000854	46.71397700980137
78.31942431228738	27.58780072000854	46.48290729325325
78.50839990974436	27.58780072000854	46.53895241146672
77.72672121948925	27.614746165328878	46.32929609587736
77.73436345654045	28.396164079618533	46.982525893534344
77.95598833102551	28.422777762004937	47.07149595615364
77.95598833102551	29.220861240879973	47.72778140576571
77.95598833102551	30.009139624582943	48.36726308566677
77.92924851325417	30.76210674006396	48.96190213765898
77.1537937978851	30.787753421260337	48.737993177438604
77.12733682406768	31.531507175955426	49.31471559819058
76.36008458336228	31.519840444272273	49.05973585720488
76.36818866891043	31.181505225460878	48.79831015556392
76.61122560909743	31.181505225460878	48.87589724658805
76.81743273990716	31.181505225460878	48.9416303404975
76.06211738599795	31.181505225460878	48.70042413296946
76.30809434679516	31.181505225460878	48.77910661973582
76.51724300658614	31.181505225460878	48.845908862951106
75.75733823126626	31.20694024977778	48.622574259960075
75.73141073475104	31.944555954967775	49.1854275956294
74.95385890318285	31.944555954967775	48.932277075295445
74.20988035700265	31.96968162542724	48.70796904485365
74.20988035700265	32.72314674902868	49.27860392858201
74.18449597239285	33.4429464770603	49.80911691881748
73.42323150241299	33.4429464770603	49.55289296608227
72.66997613781623	33.4429464770603	49.29805394197866
71.92464159297604	33.4429464770603	49.04459133457677
71.18714063756154	33.4429464770603	48.792496699768655
70.4915494449334	33.4429464770603	48.55352834935848
70.79397048014098	33.4429464770603	48.657568431498326
71.09321771539133	33.4429464770603	48.76029814242144
71.35518882891888	33.4429464770603	48.85005384711531
70.64854747905336	33.46746645596753	48.62538321615623
70.64854747905336	34.202769337344826	49.15664729662222
70.62443589568021	34.905250636306285	49.65041425795422
69.92519997785911	34.92918178732123	49.42094719389169
69.90134095969238	35.623185166754645	49.90098608656518
69.21993293202837	35.623185166754645	49.65716955352957
69.52453440798722	35.64682804926113	49.78281955902517
69.52453440798722	36.355830260711585	50.275462920710986
69.50082324664689	37.03323020482164	50.733026587398605
68.82383328394512	37.03323020482164	50.485333133323046
69.13221105281512	37.05630849725078	50.614074523497585
69.10864454540429	37.725578977695605	51.060391967151425
68.40189561794236	37.725578977695605	50.79863300679237
67.72560945405303	37.74838081523929	50.56216071941313
67.72560945405303	38.432163293505404	51.01805250781668
67.70253285480375	39.08550978898459	51.44111206647347
67.04454194224913	39.08550978898459	51.19052744777852
67.34728008132316	39.08550978898459	51.30597211709416
66.69320970878223	39.08550978898459	51.05622489894264
67.02222128747188	39.107770073996356	51.19657820556911
67.03344820088019	39.753318339337746	51.621720290136565
67.35902868972131	39.77531340142483	51.76124492851029
67.33610195402966	40.41317020195037	52.16574881092079
66.6712266189718	40.43490366194	51.92152371956638
66.6712266189718	41.050210152815474	52.31508256568824
66.68256821354055	40.61625853693371	52.04225620078246
67.01147445603418	40.6378773936275	52.18432794345941
66.98867558841387	41.26482423774747	52.57638180852104
66.3389622274524	41.26482423774747	52.32079525800799
66.68245702797994	41.26482423774747	52.456075615706716
67.0223771071143	41.26482423774747	52.58960554445242
67.32476643163797	41.26482423774747	52.70810804467318
66.66082306298476	41.28618729357723	52.46114015271114
66.67215435008832	41.90571591264037	52.85777482526587
67.01197522317474	41.90571591264037	52.9923088423901
67.34826516371342	41.90571591264037	53.12510957315522
67.67008034216632	41.89048791967811	53.24220772185508
67.68106219881432	41.44887612377263	52.965120249122485
67.9995360416064	41.470133675796305	53.10319999338596
67.9995360416064	42.107609969616114	53.50979295189635
67.97644229475758	42.716821238483114	53.88633902885983
67.30672363614143	42.737581608113246	53.63326014866446
67.30672363614143	43.36014907922844	54.02249134293531
67.30672363614143	43.939232427011675	54.382035395423166
67.3178247113688	43.47806121404529	54.100355854626905
67.63975589296273	43.49849275149342	54.242302969387495
67.63975589296273	44.07508277687464	54.600621241794734
67.63975589296273	43.597531650730744	54.30401825271445
67.65074183672444	43.141104469380636	54.023399754266
67.96933420581401	43.16160639244709	54.16332384324317
67.96933420581401	43.740397646343645	54.52527584450657
67.9802062536866	43.28322671045519	54.24391836051136
68.30625501545096	43.28322671045519	54.373845933278716
68.61827684575472	43.26764518168222	54.4880836104607
68.6289247523514	42.815780847266	54.20701985887239
68.93771404365476	42.800379910458254	54.3190606622294
68.94825167719294	42.35375274303367	54.03903407353139
69.26427159050813	42.35375274303367	54.162734724815294
69.56669927103616	42.33853004104739	54.27109531733512
69.57701988573668	41.897071683445326	53.991419593053955
69.87631771205155	41.917938593741155	54.12089425545853
69.88653155433033	42.52307899232019	54.51413121186163
70.18273298041481	42.507819194837325	54.619730172631016
70.15894066474453	42.06528506783441	54.32546216204477
69.46896351030678	42.05020110483651	54.04797763240499
69.47931193141784	41.612766177897356	53.77012517749317
69.78965761263326	41.612766177897356	53.89007982801679
70.09679587060697	41.612766177897356	54.00853244056321
70.40076089995783	41.612766177897356	54.12550602143138
70.69165910674839	41.5978557763913	54.22749708511668
70.70158650960103	41.165454132715716	53.94870634752249
70.9654393247235	41.165454132715716	54.04927878824958
70.24443137092689	41.165454132715716	53.77400782607326
69.55441136612582	41.15071505438562	53.499661334469806
69.5647190307917	40.72328178281274	53.22502846625003
69.87384267817987	40.72328178281274	53.34315499322707
70.14593321730372	40.72328178281274	53.446913889640285
69.45720493478667	40.7444897832988	53.197729057187274
69.46754069601008	41.35952179739436	53.601718849566836
69.76727777148886	41.344735048686	53.70763087802596
69.76727777148886	40.93702760854228	53.442164779360105
69.77750704761105	41.54916750810205	53.84419493890649
70.0741560551546	41.534334373665516	53.94889645346983
70.05044995293946	41.10417347500615	53.6597227617499
69.36297298870016	41.08950961651764	53.38623929112678
69.36297298870016	40.68541080725034	53.12307456141328
69.33951097586369	41.298850327334634	53.513008563925574
68.65911260360593	41.31976265014326	53.263291642091154
68.65911260360593	41.91129403030738	53.64319394098111
68.65911260360593	41.463684040897164	53.355972032419174
68.63589209631158	41.03574460945506	53.070942511946754
67.96249738477496	41.05670785685832	52.823445555446334
67.96249738477496	41.64983907838853	53.20363784029508
67.96249738477496	41.24142333102568	52.942139409729464
67.96249738477496	41.86728441870869	53.3423397294693
67.96249738477496	42.486076128840686	53.735089446242526
67.96249738477496	43.09788684037172	54.12060625748838
67.96249738477496	43.70280364656959	54.499097960767386
67.9733308843493	44.28119215508248	54.86292123384311
68.28750237200485	44.30091237752337	55.001805961823706
68.28750237200485	44.85692707288001	55.345889765095855
68.28750237200485	44.41630136454484	55.07338998815161
68.28750237200485	45.005737148694635	55.43761703297962
68.28750237200485	45.588569971135094	55.79542615699065
68.28750237200485	46.16488122065683	56.14698955294866
68.26441425119648	46.71596055248051	56.47156526338794
67.59485874775413	46.734751126220935	56.20523908843683
67.57200807974692	47.27967776469335	56.52240943133697
66.92052353245363	47.27967776469335	56.249273670501616
67.25595331236664	47.27967776469335	56.39006827772028
67.58793527837692	47.27967776469335	56.529070404019656
67.91650580811208	47.27967776469335	56.66630841612557
68.24170087645872	47.27967776469335	56.801810072862644
68.56355606040078	47.27967776469335	56.935602543024316
68.87159359492965	47.298258776762346	57.074569260056535
68.87159359492965	47.820257840007976	57.388651870921116
68.87159359492965	47.31493675185699	57.08463098719037
68.88210654379239	46.83171635636629	56.79671888135694
69.18698206081218	46.815238813451465	56.9122578005732
69.18698206081218	46.321095502217496	56.61110141614531
69.19738712206507	45.84855306780991	56.32583843690022
69.47566821984283	45.84855306780991	56.43898352467927
68.80569817762395	45.84855306780991	56.16619716755358
69.12162922760292	45.84855306780991	56.294996987078996
69.43432060092105	45.84855306780991	56.42218652975668
69.73359237764909	45.86758499323771	56.55538414037706
69.73359237764909	46.43833185536334	56.90616578456067
69.73359237764909	47.00275424768372	57.250946763654404
69.73359237764909	47.56092867825099	57.589881173272055
69.73359237764909	48.11293059477525	57.923117062103785
69.73359237764909	48.623782071136546	58.22981194206519
69.73359237764909	48.14751195971655	57.94392956123064
69.7438063238345	48.674514577749214	58.26444814479238
70.04001076321191	48.65747051711854	58.377819064518405
70.04001076321191	48.14633625583345	58.07038754449461
70.04001076321191	47.67580772896802	57.78593329246956
70.05012004899872	48.20679946907868	58.11103242919514
70.3432893368161	48.224908423865266	58.24344329193986
70.3432893368161	48.73303149166145	58.54948107778678
70.35329505989417	48.238969482230914	58.256076536002844
70.64346102915808	48.22211963050619	58.36589268452135
70.65336427519601	47.7334739304894	58.07349241892931
70.94055841029628	47.75172186550356	58.20252412217169
70.94055841029628	48.26406353837267	58.51392670606013
70.94055841029628	47.75879446428404	58.20683420612116
70.94055841029628	47.29391343369015	57.92285065839035
70.9503602530833	47.82698970951909	58.252400377245294
71.2443151954927	47.82698970951909	58.37294861249142
71.52565874148262	47.84517103910307	58.49920833798312
71.52565874148262	48.355580356626135	58.81041352374919
71.50153862404153	47.8669523846679	58.502655877724806
70.80205521824998	47.88510337321813	58.22683001127743
70.80205521824998	48.394634274891594	58.535797322645976
70.81190029613296	47.90604905267512	58.243612260055485
71.10715191890989	47.90604905267512	58.36490990161228
71.3897384798588	47.889384521313936	58.47059634498352
71.3897384798588	47.389629670290745	58.16470810396467
71.3897384798588	46.930061118505044	57.88199020501856
